,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
172,2024-01-08,52695517,1493645146,28.2,28.5,28.15,28.4,0.3,15118
173,2024-01-09,36718389,1035281257,28.5,28.5,28.05,28.1,-0.3,10404
174,2024-01-10,37999134,1062269606,28.05,28.15,27.7,28.05,-0.05,9503
175,2024-01-11,33781894,955973925,28.2,28.4,28.15,28.35,0.3,6772
176,2024-01-12,35481321,995442853,28.2,28.2,27.85,28.05,-0.3,10264
177,2024-01-15,21151781,595958654,28.1,28.3,28.1,28.15,0.1,5206
178,2024-01-16,53197776,1483937276,27.8,28.1,27.65,27.95,-0.2,14228
179,2024-01-17,84187908,2326025037,27.7,27.8,27.5,27.55,-0.4,24069
180,2024-01-18,45432788,1257588416,27.5,27.85,27.4,27.85,0.3,12961
181,2024-01-19,44693573,1242349328,27.6,27.9,27.6,27.9,0.05,9219
182,2024-01-22,33976103,953666139,27.95,28.2,27.9,28.2,0.3,8352
183,2024-01-23,38897415,1090903428,28.3,28.3,27.9,28.1,-0.1,8140
184,2024-01-24,26932238,752810414,28.2,28.2,27.85,28.0,-0.1,10253
185,2024-01-25,25702448,721959172,27.9,28.2,27.9,28.15,0.15,6778
186,2024-01-26,51079518,1450663736,28.1,28.6,28.05,28.5,0.35,11665
187,2024-01-29,22969203,654373004,28.4,28.55,28.35,28.5,0.0,6260
188,2024-01-30,26200145,745346272,28.5,28.6,28.35,28.4,-0.1,6459
189,2024-01-31,25030609,711285199,28.45,28.5,28.3,28.45,0.05,5506
190,2024-02-01,43906915,1253881214,28.4,28.7,28.25,28.65,0.2,11041
191,2024-02-02,47789873,1353707476,28.5,28.6,28.15,28.3,-0.35,14905
192,2024-02-05,41991904,1183848259,28.05,28.4,28.0,28.15,-0.15,7250
193,2024-02-15,45246294,1287935192,28.8,28.8,28.25,28.4,0.25,12184
194,2024-02-16,22394138,633729483,28.4,28.45,28.2,28.25,-0.15,8447
195,2024-02-19,31191507,891723863,28.3,28.7,28.25,28.7,0.45,9019
196,2024-02-20,32410733,936761354,28.7,29.0,28.65,29.0,0.3,10549
197,2024-02-21,28423918,823416428,28.85,29.05,28.85,28.95,-0.05,9577
198,2024-02-22,28378489,828722519,28.95,29.35,28.9,29.3,0.35,9825
199,2024-02-23,29445988,857867691,29.2,29.3,28.9,28.9,-0.4,10803
200,2024-02-26,28966430,844568822,28.9,29.3,28.9,29.1,0.2,8217
201,2024-02-27,36711446,1066741180,29.05,29.35,28.95,29.0,-0.1,10717
202,2024-02-29,56136813,1645116093,28.9,29.4,28.9,29.4,0.4,8500
203,2024-03-01,26393262,770040179,29.3,29.3,29.05,29.05,-0.35,7882
204,2024-03-04,34839765,1016406746,28.95,29.25,28.95,29.2,0.15,9122
205,2024-03-05,28706340,835908757,29.05,29.2,29.0,29.15,-0.05,9818
206,2024-03-06,36159949,1065284082,29.1,29.65,29.1,29.5,0.35,12635
207,2024-03-07,43620228,1292163322,29.3,29.85,29.3,29.8,0.3,13494
208,2024-03-08,63500314,1911314995,29.75,30.25,29.7,30.2,0.4,16649
209,2024-03-11,39440394,1191458926,30.2,30.45,30.0,30.3,0.1,12331
210,2024-03-12,34095179,1034238733,30.3,30.45,30.1,30.45,0.15,10195
211,2024-03-13,109658294,3436237738,30.3,31.95,30.3,31.85,1.4,29417
212,2024-03-14,82056942,2623219521,32.0,32.2,31.7,32.0,0.15,21398
213,2024-03-15,72521769,2296613809,32.0,32.0,31.15,31.75,-0.25,17605
214,2024-03-18,35760353,1125376755,31.6,31.8,31.3,31.5,-0.25,13665
215,2024-03-19,48608475,1540320486,31.5,31.9,31.25,31.75,0.25,15325
216,2024-03-20,56700517,1780747019,32.0,32.0,31.2,31.25,-0.5,22677
217,2024-03-21,58592024,1870706104,31.4,32.2,31.4,31.95,0.7,13536
218,2024-03-22,56925494,1825376392,32.1,32.8,31.7,31.9,-0.05,16801
219,2024-03-25,35338380,1123509810,31.7,32.05,31.65,31.7,-0.2,12006
220,2024-03-26,40021007,1275345950,31.7,32.2,31.6,31.8,0.1,11882
221,2024-03-27,49907125,1611618490,31.95,32.6,31.8,32.6,0.8,18190
222,2024-03-28,56360676,1822113724,32.35,32.45,32.1,32.4,-0.2,19698
223,2024-03-29,82921685,2720687641,32.4,33.25,32.25,33.05,0.65,23433
224,2024-04-01,53428195,1706750026,32.8,32.85,31.5,31.65,-1.4,33953
225,2024-04-02,29623595,941973572,31.65,32.05,31.6,31.8,0.15,7720
226,2024-04-03,44530432,1406818492,31.95,31.95,31.45,31.45,-0.35,9151
227,2024-04-08,48952261,1569848217,32.0,32.3,31.55,32.05,0.6,10296
228,2024-04-09,23320701,749148651,32.2,32.3,31.9,32.15,0.1,7057
229,2024-04-10,26463218,848139942,32.35,32.45,31.75,31.85,-0.3,10866
230,2024-04-11,23471171,745095592,31.6,31.95,31.6,31.95,0.1,7948
231,2024-04-12,27997751,891859730,31.7,32.1,31.7,31.75,-0.2,9422
232,2024-04-15,32240045,1029821673,31.75,32.2,31.55,31.95,0.2,9169
233,2024-04-16,66530872,2079062481,31.8,32.05,30.9,30.95,-1.0,22943
234,2024-04-17,40169251,1262867845,30.95,31.8,30.95,31.5,0.55,11017
235,2024-04-18,46173229,1465303832,31.7,31.95,31.45,31.7,0.2,12021
236,2024-04-19,65596968,2037482978,31.5,31.85,30.65,31.0,-0.7,20253
237,2024-04-22,45048672,1414140950,31.25,31.8,31.1,31.35,0.35,12840
238,2024-04-23,38021286,1202796108,31.5,31.8,31.45,31.55,0.2,7318
239,2024-04-24,40907964,1294049299,31.8,32.1,31.4,31.45,-0.1,10437
240,2024-04-25,31204934,970751210,31.25,31.45,30.95,31.0,-0.45,10652
241,2024-04-26,19796526,618971917,30.95,31.45,30.95,31.15,0.15,5367
242,2024-04-29,178921038,6103256013,33.45,34.25,33.35,34.25,3.1,43783
243,2024-04-30,102643027,3519858573,34.25,34.9,33.8,34.1,-0.15,26579
244,2024-05-02,61571022,2102370567,34.0,34.75,33.95,34.1,0.0,18128
245,2024-05-03,94602777,3286935312,34.35,35.1,34.2,34.75,0.65,25045
246,2024-05-06,85113438,3055944577,34.95,36.35,34.8,36.1,1.35,27327
247,2024-05-07,87741842,3174661479,36.05,36.45,35.65,36.0,-0.1,25283
248,2024-05-08,77805363,2830666902,36.05,36.8,35.9,36.4,0.4,22910
249,2024-05-09,46378665,1680767497,36.2,36.4,36.05,36.1,-0.3,15957
250,2024-05-10,78724831,2905143354,36.1,37.5,36.05,37.45,1.35,24352
251,2024-05-13,90470756,3305007406,37.05,37.1,36.2,36.5,-0.95,32966
252,2024-05-14,94131156,3392594593,36.25,36.35,35.7,36.05,-0.45,21613
253,2024-05-15,57535578,2124634642,36.2,37.2,36.2,36.9,0.85,18448
254,2024-05-16,67400253,2526324341,37.05,37.7,37.05,37.5,0.6,21172
255,2024-05-17,64588911,2440517529,37.05,38.1,37.0,38.1,0.6,19725
256,2024-05-20,71074526,2721540389,38.1,38.55,37.6,38.55,0.45,25560
257,2024-05-21,73210447,2760786548,38.05,38.2,37.25,37.75,-0.8,24331
258,2024-05-22,43297152,1636343771,37.6,37.95,37.4,37.9,0.15,14496
259,2024-05-23,69336298,2610134596,37.4,38.0,37.2,38.0,0.1,18468
260,2024-05-24,52192319,1942106571,37.7,37.7,37.0,37.05,-0.95,21226
261,2024-05-27,87520191,3259570616,36.7,37.55,36.5,37.55,0.5,22325
262,2024-05-28,78608746,2893751585,37.4,37.45,36.6,36.75,-0.8,31124
263,2024-05-29,73583466,2658468999,36.7,36.7,36.0,36.05,-0.7,30520
264,2024-05-30,97024313,3454487783,35.8,36.3,35.2,35.3,-0.75,30824
265,2024-05-31,158069782,5626454708,35.35,36.1,35.35,35.4,0.1,19620
266,2024-06-03,95724757,3495084458,36.1,36.75,36.0,36.4,1.0,19674
267,2024-06-04,97280882,3534435127,36.2,36.65,35.75,36.35,-0.05,25621
268,2024-06-05,91951318,3338356943,36.1,36.6,35.85,36.3,-0.05,20593
269,2024-06-06,71254886,2626731718,36.25,37.1,36.25,36.85,0.55,16810
270,2024-06-07,74656327,2771673574,36.85,37.35,36.5,37.2,0.35,16387
271,2024-06-11,75373809,2793124895,36.8,37.3,36.7,37.1,-0.1,17847
272,2024-06-12,63836826,2364537011,36.75,37.25,36.75,37.25,0.15,13368
273,2024-06-13,53107460,1974244974,37.0,37.3,36.95,37.1,-0.15,17143
274,2024-06-14,26412326,984206250,37.1,37.4,37.1,37.3,0.2,8211
275,2024-06-17,31863055,1192608800,37.25,37.7,37.15,37.25,-0.05,10847
276,2024-06-18,38448234,1449852863,37.45,37.9,37.25,37.9,0.65,13969
277,2024-06-19,39205606,1490519011,37.9,38.25,37.75,37.9,0.0,14716
278,2024-06-20,30568839,1160316700,37.9,38.1,37.8,38.0,0.1,10982
279,2024-06-21,76384292,2895809821,38.1,38.15,37.8,37.85,-0.15,11763
280,2024-06-24,53393057,2033739829,37.75,38.25,37.55,38.25,0.4,11615
281,2024-06-25,37101447,1412990564,38.3,38.35,37.9,38.0,-0.25,9966
282,2024-06-26,45022592,1701241771,37.9,38.1,37.65,37.65,-0.35,12690
283,2024-06-27,45889601,1732609738,37.3,38.05,37.25,37.7,0.05,10392
284,2024-06-28,45521120,1730984756,37.85,38.3,37.75,37.85,0.15,8241
285,2024-07-01,46062297,1755983722,38.1,38.25,37.9,38.2,0.35,8195
286,2024-07-02,78171028,3002256950,38.05,38.7,38.0,38.5,0.3,14284
287,2024-07-03,85495642,3332019129,38.5,39.25,38.5,39.2,0.7,19880
288,2024-07-04,110955972,4399571975,39.5,39.95,39.25,39.75,0.55,22240
289,2024-07-05,79226637,3169912766,39.95,40.2,39.7,40.05,0.3,17147
290,2024-07-08,77825323,3119700115,40.05,40.25,39.85,40.1,0.05,15701
291,2024-07-09,51412991,2057924019,40.1,40.25,39.85,39.95,-0.15,16794
292,2024-07-10,75114341,3030533141,40.0,40.95,39.8,40.85,0.9,15975
293,2024-07-11,77250692,3143348645,40.8,41.7,40.2,40.25,-0.6,25447
294,2024-07-12,84921773,3412265055,39.9,40.75,39.85,40.2,-0.05,19636
295,2024-07-15,188446427,7099638356,38.55,38.7,36.8,37.65,0.0,60887
296,2024-07-16,76325169,2844795765,38.1,38.1,37.1,37.35,-0.3,31727
297,2024-07-17,67956490,2528715384,37.5,37.6,37.0,37.0,-0.35,25794
298,2024-07-18,86853438,3202026821,37.05,37.25,36.6,37.0,0.0,27701
299,2024-07-19,116680483,4213189665,37.0,37.0,35.75,35.95,-1.05,43512
300,2024-07-22,69976819,2499778263,36.05,36.35,35.5,35.5,-0.45,22449
301,2024-07-23,63920226,2292160922,35.8,36.25,35.6,35.85,0.35,16322
302,2024-07-26,64470446,2283718393,35.25,35.7,35.1,35.6,-0.25,21401
303,2024-07-29,47447562,1703432752,36.2,36.45,35.65,36.0,0.4,16090
304,2024-07-30,69172449,2432529305,35.9,35.9,34.85,35.3,-0.7,25943
305,2024-07-31,54944903,1949573019,35.25,35.8,35.1,35.5,0.2,11026
306,2024-08-01,44741808,1601401421,36.05,36.15,35.6,35.9,0.4,12931
307,2024-08-02,103009673,3596022950,35.2,35.3,34.6,35.05,-0.85,32330
308,2024-08-05,114428003,3713403258,34.1,34.1,31.6,32.25,-2.8,42987
309,2024-08-06,79680617,2588544107,33.0,33.2,31.5,32.9,0.65,26257
310,2024-08-07,56090109,1875329367,32.75,33.9,32.7,33.9,1.0,14078
311,2024-08-08,52233495,1769941076,33.7,34.3,33.3,33.75,-0.15,15905
312,2024-08-09,64587504,2251699092,34.2,35.2,34.2,34.7,0.95,18246
313,2024-08-12,80427597,2776680755,34.85,35.05,34.3,34.5,-0.2,23749
314,2024-08-13,71361719,2441216571,34.6,34.65,33.75,34.5,0.0,27245
315,2024-08-14,48078539,1671111940,34.85,34.95,34.45,34.75,0.25,15969
316,2024-08-15,38150951,1316950967,35.1,35.1,34.3,34.5,-0.25,13392
317,2024-08-16,51487067,1797072238,35.0,35.2,34.75,34.9,0.4,16055
318,2024-08-19,43611261,1526018704,35.05,35.2,34.85,35.0,0.1,20197
319,2024-08-20,56764727,1979273089,35.2,35.2,34.65,35.0,0.0,25976
320,2024-08-21,232403561,7790517888,33.8,34.1,33.3,33.7,-1.3,97891
321,2024-08-22,139725702,4696111747,33.95,34.2,33.35,33.45,-0.25,52353
322,2024-08-23,127178158,4209148245,33.4,33.45,32.95,33.1,-0.35,41766
323,2024-08-26,149615470,4966384376,32.95,33.65,32.7,33.15,0.05,38809
324,2024-08-27,154918404,5074083370,33.1,33.15,32.55,32.85,-0.3,57142
325,2024-08-28,129316599,4269966362,32.9,33.3,32.7,33.1,0.25,36823
326,2024-08-29,121880097,3979636519,32.8,32.95,32.5,32.6,-0.5,48449
327,2024-08-30,317318382,10362679677,32.6,32.85,32.6,32.65,0.05,29315
328,2024-09-02,118505848,3915667501,32.8,33.3,32.75,33.1,0.45,28087
329,2024-09-03,86140235,2844919002,33.2,33.25,32.9,32.95,-0.15,20308
330,2024-09-04,173963608,5574965556,32.3,32.5,31.8,32.05,-0.9,57242
331,2024-09-05,76291351,2466187281,32.15,32.65,32.0,32.3,0.25,21156
332,2024-09-06,67576655,2208443843,32.5,33.05,32.25,32.9,0.6,21382
333,2024-09-09,96546694,3134601229,32.35,32.7,32.2,32.7,-0.2,27938
334,2024-09-10,79753531,2605940127,32.75,32.95,32.5,32.7,0.0,16794
335,2024-09-11,84192983,2722268456,32.6,32.65,32.2,32.3,-0.4,27463
336,2024-09-12,106528618,3420621886,32.5,32.5,31.9,32.15,-0.15,34366
337,2024-09-13,77616864,2514294097,32.15,32.6,32.15,32.55,0.4,14544
338,2024-09-16,62376838,2027848648,32.7,32.7,32.3,32.7,0.15,15805
339,2024-09-18,208527980,7055783399,33.8,34.25,33.4,33.6,0.9,52610
340,2024-09-19,85742053,2870334256,33.5,33.65,33.3,33.5,-0.1,26501
341,2024-09-20,259368274,8835555406,33.9,34.45,33.8,34.0,0.5,35878
